,Raw name,Mapped name,Score
589,activium information design,activium information design,0.5189542039234353
590,activus services,activus services,1.0
591,actiwork,actiwork,1.0
592,actrans gmbh,actrans gmbh,1.0
593,acts  events,acf teambuilding and events,0.9531172069825437
594,actual communication,aaron communication,0.8694267515923567
595,actuaplast,actuaplast,1.0
596,acturion datasys gmbh,acturion datasys gmbh,1.0
597,acu klebeband roessler gmbh,acu klebeband roessler gmbh,1.0
598,acuity coaching,acp coaching,0.8341013824884793
599,acuity coaching limited,acp coaching,0.8370928947539492
600,acumen consultancy and training,abaris training,0.7117394719352305
601,acumen consultancy and training ltd,abaris training,0.7204099905119535
602,acustica integral sl,acustica integral sl,1.0
603,acutronic switzerland ltd,acutronic switzerland ltd,1.0
604,acxys technologies,acxys technologies,1.0
605,ad fabrication,ad environmental services ltd,0.9527220630372493
606,ad fabrications,ad environmental services ltd,0.9497206703910615
607,ad garonne cambus,ad environmental services ltd,0.8653846153846154
608,ad grundstuecksgesellschaft,ad environmental services ltd,0.9468664850136239
609,ad hoc communication,ad environmental services ltd,0.6853041798694659
610,ad invaders,ad environmental services ltd,0.9375
611,ad modum gmbh,ad environmental services ltd,0.956973293768546
612,ad rem,ad environmental services ltd,0.9174964438122333
613,adac,adac,1.0
614,adac fahrsicherheitszentrum,adac,0.8790697674418605
615,adac schleswigholstein ev,adac,0.8727272727272727
616,adacore,adacore,1.0
617,adacore sas,adacore,1.0
618,adageo,adageo,1.0
619,adagio city aparthotel,adagio city aparthotel,1.0
620,adalbert zajadacz gmbh,adalbert zajadacz gmbh,1.0
621,adalbert zajadacz gmbh  co kg,adalbert zajadacz gmbh,1.0
622,adam baumãller gmbh,adam baumãller gmbh,1.0
623,adam hall gmbh,adam baumãller gmbh,0.874439461883408
624,adam keller baugeschãft gmbh  co kg,adam baumãller gmbh,0.6919060052219321
625,adam keller baugeschaeft gmbh  co kg,adam baumãller gmbh,0.6943671861463966
626,adam medien,adam baumãller gmbh,0.7198443579766537
627,adams consult gmbh  co kg,adams consult gmbh  co kg,1.0
628,adamson  partners,aaron  partners llp,0.8527131782945736
629,adamson and partners,aaron  partners llp,0.8470070884746652
630,adapei,adapei,1.0
631,adapei les papillons blancs,adapei les papillons blancs,0.7443609022556391
632,adaptive insights llc,adaptive insights llc,1.0
633,adaptive predic expert,adaptive predic expert,0.5185185185185185
634,adaptronic pruftechnik gmbh,adaptronic pruftechnik gmbh,1.0
635,adaptronics,adaptronics,1.0
636,adarsh realty  hotels private ltd,a.t stationers private limited,0.76
637,adatica,adatica,1.0
638,adatica engineering sl,adatica,1.0
639,adb safegate germany gmbh,accor hospitality germany gmbh,0.9049360146252285
640,adc,adc,1.0
641,adc ateliers de la chainette s,acmh  ateliers construction,0.4329278183292782
642,adc ateliers de la chainette sas,acmh  ateliers construction,0.4922491224433037
643,adc demolition,adc,0.9204545454545454
644,adc dircom,adc,0.9049586776859504
645,adc gmbh  co kg,adc,1.0
646,adchem gmbh,adchem gmbh,1.0
647,adcom internet  sinensis sarl,adcom internet  sinensis sarl,1.0
648,addcom,addcom,1.0
649,addcom sarl,addcom,1.0
650,addcon nordic as,as schneider gastronomiekonzepte,0.9527220630372493
651,addenda,addenda,1.0
652,addev dimex,addev dimex,1.0
653,addhire self drive ltd,addhire self drive ltd,1.0
654,addilan fabricacion aditiva sl,addilan fabricacion aditiva sl,1.0
655,adding acturiat et conseil rh,ab conseil,0.6627094972067039
656,addis electronic,addis electronic,1.0
657,addison lee plc,active risk group plc,0.7037974683544304
658,additek,additek,1.0
659,addition manufacturing technol,at manufacturing gmbh,0.7752675386444708
660,addition mt,addition manufacturing technol,0.7403846153846154
661,additive gmbh,additive gmbh,1.0
662,additive gmbh  soft und hardware,additive gmbh,0.5026343519494204
663,addium sas,addium sas,1.0
664,addlife inc,addlife inc,1.0
665,addon systemhaus,addon systemhaus,1.0
666,addon systemhaus gmbh,addon systemhaus,1.0
667,addrienne arsht center,accessory fulfillment center llc,0.889166250624064
668,ade vertriebs gmbh,ade vertriebs gmbh,1.0
669,adecco,adecco,1.0
670,adecco business solutions gmbh,adecco,0.5083798882681565
671,adecco formation,adecco,0.5244360902255638
672,adecco france,adecco,1.0
673,adecco france  nantes,adecco,0.7920433996383364
674,adecco groupe,adecco,0.5852782764811489
675,adecco outsourcing,adecco,0.9
676,adecco training,adecco,0.5700891526434165
677,adecco tt,adecco,0.8181818181818182
678,adecco tt sa empresa de trabajo,adecco,0.6585365853658536
679,adecco tt sa empresa de trabajo,adecco,0.6585365853658536
680,adefim,adefim,1.0
681,adefim loire atlantique,aai  atlantique automatismes incendie,0.6218169352074049
682,adefim midi pyrenees,adefim midi pyrenees,0.5575757575757576
683,adefim midipyrenees,adefim,0.6065573770491803
684,adefim poitou charentes,adefim,0.8112773302646721
685,adefy,adefy,1.0
686,adei esat de marlonges,adei esat de marlonges,1.0
687,adekma levage sarl,abus levage france,0.75
688,adekma ouest,abmi grand ouest,0.8909245845760545
689,adel wiggins group,adel wiggins group,1.0
690,adelante gmbh,adelante gmbh,1.0
691,adele brucks,adele brucks,1.0
692,adelie,adelie,1.0
693,adelwiggins group,adelwiggins group,1.0
694,adelwitz technologiezentrum gmbh,adelwitz technologiezentrum gmbh,1.0
695,aden hotel,ao hotel and hostel,0.9514487079091621
696,aden services,aden hotel,1.0
697,adentis,adentis,1.0
698,adentis_1,adentis_1,1.0
699,adepetun caxtonmartins agbor,adepetun caxtonmartins agbor,1.0
700,adept fasteners inc,adept fasteners inc,1.0
701,adept fasteners inc,adept fasteners inc,1.0
702,adept pure water limited,adept fasteners inc,0.5397796817625459
703,adept pure water ltd,adept fasteners inc,0.5230681385610964
704,adept training services,abaris training,0.6117846067098957
705,adept training services ltd,abaris training,0.612561693997771
706,adeptis group partnership limited,aa access partnership,0.6763005780346821
707,adeptis group partnership ltd,aa access partnership,0.6596491228070176
708,adepto geoinformtaics p ltd,a et p  lithos,0.7631578947368421
709,adera,adera,1.0
710,adera  association develop enseign,adera,0.7517899761336516
711,adera association develop enseign,adera,0.7517899761336516
712,adera services,adera,1.0
713,adeslas,adeslas,1.0
714,adesso ag,adesso ag,1.0
715,adetel equipment,accudyne engineering  equipment,0.7983471074380166
716,adetel group,adetel equipment,1.0
717,adetests,adetests,1.0
718,adetests sas,adetests,1.0
719,adewerk gmbh,adewerk gmbh,1.0
720,adex beratungs gmbh  cokg,active blue gmbh  cokg,0.8329177057356608
721,adex group,adex beratungs gmbh  cokg,1.0
722,adexen,adexen,1.0
723,adezif nord,adezif nord,1.0
724,adf,adf,1.0
725,adf cote ouest,abmi grand ouest,0.5989735829193669
726,adf dgh maintenance s.l,adf,0.5319257186466548
727,adf dgh maintenance sl,adf,0.7399422521655439
728,adf group,adf,1.0
729,adf midi pyrenees,adf,0.6242171189979123
730,adf midi pyrenees sas,adf,0.6446601941747573
731,adf technologies,adf,1.0
732,adfc  allg deutscher fahhrad club ev,adfc  allg deutscher fahhrad club ev,1.0
733,adfc radstation bremen gmbh,adfc radstation bremen gmbh,0.6743119266055045
734,adfdgh maintenance,adf dgh maintenance s.l,0.8422939068100359
735,adfinis sygroup ag,adfinis sygroup ag,1.0
736,adforall,adforall,1.0
737,adg,adg,1.0
738,adg  ateliers des graves,acmh  ateliers construction,0.6900477541698387
739,adga group consultants inc,a.r global services consultants,0.8820422535211268
740,adhesive metering,adhesive metering,1.0
741,adhesives tapes  plastics sl,adhesives tapes  plastics sl,1.0
742,adhetec,adhetec,1.0
743,adhetec sas,adhetec,1.0
744,adhs,adhs,1.0
745,adi,adi,1.0
746,adi industrie,acrodur industrie,0.7316219369894982
747,adi luger,adi,0.8823529411764706
748,adi mechanical limited,adi,0.70988812973947
749,adi software gmbh,activestate software,0.7323609463326122
750,adia,adia,1.0
751,adicom,adicom,1.0
752,adicom solutions gmbh,adicom,1.0
753,adie,adie,1.0
754,adimage adexpo,adimage adexpo,1.0
755,adimage adexpo sas,adimage adexpo,1.0
756,adista midipyrenees,adefim midipyrenees,0.8455882352941176
757,adit,adit,1.0
758,adit  agence pour la diffusion,acsia  agence comptable des,0.7174282076672797
759,adk electric corporation,aai corporation,0.7889763779527559
760,adl creative resources sdn bhd,adl creative resources sdn bhd,0.6778242677824269
761,adler instrumentos sl,adler instrumentos sl,1.0
762,adlfa31,adlfa31,1.0
763,adlon,adlon,1.0
764,adlon datenverarbeitung gmbh,adlon,0.8666666666666667
765,adlon intelligent solutions gmbh,adlon,0.8758620689655172
766,adm,adm,1.0
767,adm groupe,adecco groupe,0.7249983901088287
768,adm sarl  monsieur bricolage,adm,0.8181818181818182
769,adm21,adm21,1.0
770,admin arsenal inc,admin arsenal inc,1.0
771,admin nacional de aviacion civil,admin nacional de aviacion civil,0.6636568848758465
772,administradora de espacios,administradora de espacios,1.0
773,administrative committee of,aapa  association of asia pacific,0.9609868043602984
774,admiral flooring services ltd,admiral flooring services ltd,1.0
775,admissions sas,admissions sas,1.0
776,admixx gmbh,admixx gmbh,1.0
777,admixx gmbh werbemittel systemhaus,addon systemhaus,0.5204024594745668
778,adn distribution gmbh,adn distribution gmbh,1.0
779,adnec services llc,adnec services llc,1.0
780,ado,ado,1.0
781,adobe,adobe,1.0
782,adobe inc,adobe,1.0
783,adobe systems,adobe,1.0
784,adobe systems incorporated,adobe,0.7557251908396947
785,adobe systems software ireland,activestate software,0.6495900541235732
786,adobe systems software ireland limi,activestate software,0.6303666163833286
787,adoc ingenierie,acc ingenierie,0.9047619047619048
788,adolf frey gmbh,adolf frey gmbh,1.0
789,adolf lupp gmbh  co kg,adolf frey gmbh,0.940603700097371
790,adolf mueller gmbh  co kg,adolf frey gmbh,0.6335740072202166
791,adolf pfeiffer gmbh,adolf frey gmbh,0.9417571569595261
792,adolf reiss  sohn kg,adolf frey gmbh,0.8899253731343284
793,adolf richter gmbh,adolf frey gmbh,0.7983471074380166
794,adolf wãrth gmbh  co kg,adolf frey gmbh,0.940603700097371
795,adolf witte,adolf frey gmbh,0.8953488372093024
796,adolf wrth gmbh  co kg,adolf frey gmbh,0.940603700097371
797,adolf wuerth gmbh  co kg,adolf frey gmbh,0.8909774436090225
798,adolf wuerth gmbh und co kg,adolf frey gmbh,0.8936605316973416
799,adolf wurth gmbh  co kg,adolf frey gmbh,0.9417571569595261
800,adolph burmeister,adolph burmeister,1.0
801,adorn logistics private limited,a.t stationers private limited,0.729807538518953
802,adosm,adosm,1.0
803,adp,adp,1.0
804,adp employer services gmbh,adp,0.9350850077279753
805,adp india private limited,a.t stationers private limited,0.4542522596548891
806,adp international services bv,aan bv,0.4977358223188337
807,adp inc,adp,1.0
808,adpc 31,adpc 31,1.0
809,adr ag,adr ag,1.0
810,adr sas,adr ag,1.0
811,adr sas,adr ag,1.0
812,adrar,adrar,1.0
813,adrar formation,a2com formation,0.8468531468531468
814,adrem group,adrem group,1.0
815,adriana flores y cosassl,adriana flores y cosassl,1.0
816,adriana flores y cosassl,adriana flores y cosassl,1.0
817,adrien barbet,adrien barbet,1.0
818,adrienne arsht center,accessory fulfillment center llc,0.8865603001391775
819,ads,ads,1.0
820,ads  advanced design services gmbh,activium information design,0.5755743651753326
821,ads analyse detection securite,ads,0.8309859154929577
822,ads b network,ads,0.6448598130841121
823,ads group,ads,1.0
824,ads group limited,ads,1.0
825,ads2,ads2,1.0
826,adsbexchangecom llc,adsbexchangecom llc,1.0
827,adt international,a mai international,0.9686200378071833
828,adtech polymer engineering ltd,adtech polymer engineering ltd,1.0
829,adva optical networking se,adva optical networking se,1.0
830,advance integration technology,acent integration,0.7013996889580093
831,advance integration technology s,acent integration,0.447449760109188
832,advance it solutions ltd,advance it solutions ltd,0.5447470817120622
833,advance metrology solutions,advance integration technology,0.6339779005524862
834,advance metrology solutions sl,advance integration technology,0.6368715083798883
835,advance metrology solutions sl,advance integration technology,0.6368715083798883
836,advanced analysis  integration ltd,acent integration,0.7603887731825846
837,advanced analysis integration ltd,acent integration,0.7603887731825846
838,advanced business computers,abc business,0.9570552147239264
839,advanced business events,acf teambuilding and events,0.5058683927607542
840,advanced business events  abe,abc business,0.4365392774387259
841,advanced center for,accessory fulfillment center llc,0.6212401190842829
842,advanced computer systems acs,acs,0.7147147147147147
843,advanced control solutions llc,acra control,1.0
844,advanced development methods inc,advanced development methods inc,1.0
845,advanced electrical tools,abb electrical products,0.662125340599455
846,advanced electronics company l,a latter company ltd,0.6153846153846155
847,advanced electronics company ltd,a latter company ltd,0.7376898061608583
848,advanced engineering  innovat,advanced engineering  innovat,1.0
849,advanced engineering  innovation,advanced engineering  innovation,1.0
850,advanced functional fabrics,advanced functional fabrics,1.0
851,advanced ground systems engineering llc,advanced ground systems engineering llc,1.0
852,advanced integrated technology,advanced integrated technology,1.0
853,advanced integration technology lp,acent integration,0.9367970005356187
854,advanced manufacturing researc,at manufacturing gmbh,0.9151079136690647
855,advanced manufacturing research,a2 research ab,0.5144944341372912
856,advanced metrology solutions sl,advance metrology solutions,1.0
857,advanced metrology solutions sl,advance metrology solutions,1.0
858,advanced navigation pty ltd,advanced navigation pty ltd,1.0
859,advanced plastic  material,advanced plastic  material,1.0
860,advanced power components,a.b fluid power ltd,0.8895705521472392
861,advanced realtime tracking gmbh,a.r t advanced realtime,0.6381418092909535
862,advanced robotics for manufacturing,a2f advanced advisor for the f,0.5124737685463919
863,advanced simulation technology,advanced simulation technology,1.0
864,advanced technical group,aachen technical and management,1.0
865,advanced technology group,advanced technology group,1.0
866,advanced technology group gmbh,advanced technology group gmbh,1.0
867,advanced theodolite technology inc,advanced theodolite technology inc,1.0
868,advanced theodolite technology inc,advanced theodolite technology inc,1.0
869,advanced training methods,abaris training,0.7052896725440807
870,advanced training methods sl,abaris training,0.7069567001846913
871,advanced visual systems inc,advanced visual systems inc,1.0
872,advantage destination  meeting service,ab engineering mechanical service division limited,0.8884094642823422
873,advantages,advantages,1.0
874,advanteam  partners,aaron  partners llp,0.925720620842572
875,advantec gmbh,advantec gmbh,1.0
876,advantech europe bv,aan bv,0.48333287304261374
877,advantech wireless,advantech europe bv,0.559322033898305
878,advantech wireless emea ltd,advantech europe bv,0.35906232132647226
879,advantest france,advantest france,1.0
880,advantic sistemas servicio sl,advantic sistemas servicio sl,1.0
881,advatera gmbh,advatera gmbh,1.0
882,adveez,adveez,1.0
883,adveez s.a s,adc ateliers de la chainette s,0.7388524852165574
884,advendi,advendi,1.0
885,advenis property management,aachen technical and management,0.8795776971296602
886,adventa corporation,aai corporation,0.93015332197615
887,adventice sarl,adventice sarl,1.0
888,adventure associates,a pasari  associates,0.7769784172661871
889,adventure associates inc,a pasari  associates,0.7633209417596035
890,adventure club kaiserwinkl,adfc  allg deutscher fahhrad club ev,0.7681331747919143
891,advice as,as schneider gastronomiekonzepte,0.9810126582278481
892,advico microelectronics gmbh,advico microelectronics gmbh,1.0
893,advionics nv,advionics nv,1.0
894,advisors in special process sl,advisors in special process sl,1.0
895,advokat ing judr bystrik bugan,advokat ing judr bystrik bugan,1.0
